GPS time,SatPRN,Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Raw,1713027258426,332476420000000,18,0.0,-1396730000006042935,-0.8109831809997559
Fix,FLP,32.1687337000,34.8110378000,37.922816836728046,10.530151,3.9
Status,1713027259000,67,0,1,2,1575420030
Status,1713027259000,67,1,1,3,1575420030
Status,1713027259000,67,2,1,8,1575420030
Status,1713027259000,67,3,1,10,1575420030
Status,1713027259000,67,4,1,21,1575420030
Status,1713027259000,67,5,1,27,1575420030
Status,1713027259000,67,6,1,28,1575420030
Status,1713027259000,67,7,1,32,1575420030
Status,1713027259000,67,8,2,123,1575420030
Status,1713027259000,67,9,2,127,1575420030
Status,1713027259000,67,10,3,95,1599187460
Status,1713027259000,67,11,3,6,1599750020
Status,1713027259000,67,12,3,5,1602562560
Status,1713027259000,67,13,3,20,1603124990
Status,1713027259000,67,14,3,19,1603687550
Status,1713027259000,67,15,3,21,1604249980
Status,1713027259000,67,16,3,4,1605374980
Status,1713027259000,67,17,5,60,1561097980
Status,1713027259000,67,18,5,43,1561097980
Status,1713027259000,67,19,5,42,1561097980
Status,1713027259000,67,20,5,39,1561097980
Status,1713027259000,67,21,5,34,1561097980
Status,1713027259000,67,22,5,33,1561097980
Status,1713027259000,67,23,5,21,1561097980
Status,1713027259000,67,24,5,16,1561097980
Status,1713027259000,67,25,5,14,1561097980
Status,1713027259000,67,26,5,13,1561097980
Status,1713027259000,67,27,5,12,1561097980
Status,1713027259000,67,28,5,11,1561097980
Status,1713027259000,67,29,5,9,1561097980
Status,1713027259000,67,30,5,6,1561097980
Status,1713027259000,67,31,5,5,1561097980
Status,1713027259000,67,32,5,2,1561097980
Status,1713027259000,67,33,6,4,1575420030
Status,1713027259000,67,34,6,10,1575420030
Status,1713027259000,67,35,6,11,1575420030
Status,1713027259000,67,36,6,12,1575420030
Status,1713027259000,67,37,6,19,1575420030
Status,1713027259000,67,38,6,24,1575420030
Status,1713027259000,67,39,6,26,1575420030
Status,1713027259000,67,40,6,33,1575420030
Status,1713027259000,67,41,1,3,1176450050
Status,1713027259000,67,42,1,8,1176450050
Status,1713027259000,67,43,1,10,1176450050
Status,1713027259000,67,44,1,27,1176450050
Status,1713027259000,67,45,1,28,1176450050
Status,1713027259000,67,46,1,32,1176450050
Status,1713027259000,67,47,6,4,1176450050
Status,1713027259000,67,48,6,10,1176450050
Status,1713027259000,67,49,6,11,1176450050
Status,1713027259000,67,50,6,12,1176450050
Status,1713027259000,67,51,6,19,1176450050
Status,1713027259000,67,52,6,24,1176450050
Status,1713027259000,67,53,6,33,1176450050
Status,1713027259000,67,54,5,21,1176450050
Status,1713027259000,67,55,5,33,1176450050
Status,1713027259000,67,56,5,34,1176450050
Status,1713027259000,67,57,5,39,1176450050
Status,1713027259000,67,58,5,42,1176450050
Status,1713027259000,67,59,5,43,1176450050
Status,1713027259000,67,60,5,21,1575420030
Status,1713027259000,67,61,5,33,1575420030
Status,1713027259000,67,62,5,34,1575420030
Status,1713027259000,67,63,5,39,1575420030
Status,1713027259000,67,64,5,42,1575420030
Status,1713027259000,67,65,5,43,1575420030
Status,1713027259000,67,66,5,44,1575420030
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Raw,1713027259426,332477420000000,18,0.0,-1396730000006042951,-0.2150585651397705
Fix,GPS,32.1687425900,34.8109314400,37.320556640625,10.2,3.7900925
Fix,FLP,32.1687412000,34.8109304000,37.772379119539536,10.203129,3.9
Status,1713027260000,66,0,1,2,1575420030
Status,1713027260000,66,1,1,3,1575420030
Status,1713027260000,66,2,1,8,1575420030
Status,1713027260000,66,3,1,10,1575420030
Status,1713027260000,66,4,1,21,1575420030
Status,1713027260000,66,5,1,27,1575420030
Status,1713027260000,66,6,1,28,1575420030
Status,1713027260000,66,7,1,32,1575420030
Status,1713027260000,66,8,2,123,1575420030
Status,1713027260000,66,9,2,127,1575420030
Status,1713027260000,66,10,3,95,1599187460
Status,1713027260000,66,11,3,6,1599750020
Status,1713027260000,66,12,3,5,1602562560
Status,1713027260000,66,13,3,20,1603124990
Status,1713027260000,66,14,3,19,1603687550
Status,1713027260000,66,15,3,21,1604249980
Status,1713027260000,66,16,3,4,1605374980
Status,1713027260000,66,17,5,60,1561097980
Status,1713027260000,66,18,5,43,1561097980
Status,1713027260000,66,19,5,42,1561097980
Status,1713027260000,66,20,5,39,1561097980
Status,1713027260000,66,21,5,34,1561097980
Status,1713027260000,66,22,5,33,1561097980
Status,1713027260000,66,23,5,21,1561097980
Status,1713027260000,66,24,5,16,1561097980
Status,1713027260000,66,25,5,14,1561097980
Status,1713027260000,66,26,5,13,1561097980
Status,1713027260000,66,27,5,12,1561097980
Status,1713027260000,66,28,5,11,1561097980
Status,1713027260000,66,29,5,9,1561097980
Status,1713027260000,66,30,5,6,1561097980
Status,1713027260000,66,31,5,5,1561097980
Status,1713027260000,66,32,5,2,1561097980
Status,1713027260000,66,33,6,4,1575420030
Status,1713027260000,66,34,6,10,1575420030
Status,1713027260000,66,35,6,11,1575420030
Status,1713027260000,66,36,6,12,1575420030
Status,1713027260000,66,37,6,19,1575420030
Status,1713027260000,66,38,6,24,1575420030
Status,1713027260000,66,39,6,26,1575420030
Status,1713027260000,66,40,6,33,1575420030
Status,1713027260000,66,41,1,3,1176450050
Status,1713027260000,66,42,1,8,1176450050
Status,1713027260000,66,43,1,10,1176450050
Status,1713027260000,66,44,1,27,1176450050
Status,1713027260000,66,45,1,28,1176450050
Status,1713027260000,66,46,1,32,1176450050
Status,1713027260000,66,47,6,4,1176450050
Status,1713027260000,66,48,6,10,1176450050
Status,1713027260000,66,49,6,12,1176450050
Status,1713027260000,66,50,6,19,1176450050
Status,1713027260000,66,51,6,24,1176450050
Status,1713027260000,66,52,6,33,1176450050
Status,1713027260000,66,53,5,21,1176450050
Status,1713027260000,66,54,5,33,1176450050
Status,1713027260000,66,55,5,34,1176450050
Status,1713027260000,66,56,5,39,1176450050
Status,1713027260000,66,57,5,42,1176450050
Status,1713027260000,66,58,5,43,1176450050
Status,1713027260000,66,59,5,21,1575420030
Status,1713027260000,66,60,5,33,1575420030
Status,1713027260000,66,61,5,34,1575420030
Status,1713027260000,66,62,5,39,1575420030
Status,1713027260000,66,63,5,42,1575420030
Status,1713027260000,66,64,5,43,1575420030
Status,1713027260000,66,65,5,44,1575420030
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Raw,1713027260426,332478420000000,18,0.0,-1396730000006042970,-0.6238210201263428
Fix,GPS,32.1687517400,34.8108269500,37.42205810546875,9.75,3.7900925
Fix,FLP,32.1687508000,34.8108263000,37.460448527672334,9.754999,3.9
Status,1713027261000,66,0,1,2,1575420030
Status,1713027261000,66,1,1,3,1575420030
Status,1713027261000,66,2,1,8,1575420030
Status,1713027261000,66,3,1,10,1575420030
Status,1713027261000,66,4,1,21,1575420030
Status,1713027261000,66,5,1,27,1575420030
Status,1713027261000,66,6,1,28,1575420030
Status,1713027261000,66,7,1,32,1575420030
Status,1713027261000,66,8,2,123,1575420030
Status,1713027261000,66,9,2,127,1575420030
Status,1713027261000,66,10,3,95,1599187460
Status,1713027261000,66,11,3,6,1599750020
Status,1713027261000,66,12,3,5,1602562560
Status,1713027261000,66,13,3,20,1603124990
Status,1713027261000,66,14,3,19,1603687550
Status,1713027261000,66,15,3,21,1604249980
Status,1713027261000,66,16,3,4,1605374980
Status,1713027261000,66,17,5,60,1561097980
Status,1713027261000,66,18,5,43,1561097980
Status,1713027261000,66,19,5,42,1561097980
Status,1713027261000,66,20,5,39,1561097980
Status,1713027261000,66,21,5,34,1561097980
Status,1713027261000,66,22,5,33,1561097980
Status,1713027261000,66,23,5,21,1561097980
Status,1713027261000,66,24,5,16,1561097980
Status,1713027261000,66,25,5,14,1561097980
Status,1713027261000,66,26,5,13,1561097980
Status,1713027261000,66,27,5,12,1561097980
Status,1713027261000,66,28,5,11,1561097980
Status,1713027261000,66,29,5,9,1561097980
Status,1713027261000,66,30,5,6,1561097980
Status,1713027261000,66,31,5,5,1561097980
Status,1713027261000,66,32,5,2,1561097980
Status,1713027261000,66,33,6,4,1575420030
Status,1713027261000,66,34,6,10,1575420030
Status,1713027261000,66,35,6,11,1575420030
Status,1713027261000,66,36,6,12,1575420030
Status,1713027261000,66,37,6,19,1575420030
Status,1713027261000,66,38,6,24,1575420030
Status,1713027261000,66,39,6,26,1575420030
Status,1713027261000,66,40,6,33,1575420030
Status,1713027261000,66,41,1,3,1176450050
Status,1713027261000,66,42,1,8,1176450050
Status,1713027261000,66,43,1,10,1176450050
Status,1713027261000,66,44,1,27,1176450050
Status,1713027261000,66,45,1,28,1176450050
Status,1713027261000,66,46,1,32,1176450050
Status,1713027261000,66,47,6,4,1176450050
Status,1713027261000,66,48,6,10,1176450050
Status,1713027261000,66,49,6,12,1176450050
Status,1713027261000,66,50,6,19,1176450050
Status,1713027261000,66,51,6,24,1176450050
Status,1713027261000,66,52,6,33,1176450050
Status,1713027261000,66,53,5,21,1176450050
Status,1713027261000,66,54,5,33,1176450050
Status,1713027261000,66,55,5,34,1176450050
Status,1713027261000,66,56,5,39,1176450050
Status,1713027261000,66,57,5,42,1176450050
Status,1713027261000,66,58,5,43,1176450050
Status,1713027261000,66,59,5,21,1575420030
Status,1713027261000,66,60,5,33,1575420030
Status,1713027261000,66,61,5,34,1575420030
Status,1713027261000,66,62,5,39,1575420030
Status,1713027261000,66,63,5,42,1575420030
Status,1713027261000,66,64,5,43,1575420030
Status,1713027261000,66,65,5,44,1575420030
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Raw,1713027261426,332479420000000,18,0.0,-1396730000006042980,-0.9689521789550781
Fix,GPS,32.1687624100,34.8107390500,37.594482421875,8.39,3.7900925
Fix,FLP,32.1687623000,34.8107366000,37.14525651654226,8.408669,3.9
Status,1713027262000,66,0,1,2,1575420030
Status,1713027262000,66,1,1,3,1575420030
Status,1713027262000,66,2,1,8,1575420030
Status,1713027262000,66,3,1,10,1575420030
Status,1713027262000,66,4,1,21,1575420030
Status,1713027262000,66,5,1,27,1575420030
Status,1713027262000,66,6,1,28,1575420030
Status,1713027262000,66,7,1,32,1575420030
Status,1713027262000,66,8,2,123,1575420030
Status,1713027262000,66,9,2,127,1575420030
Status,1713027262000,66,10,3,95,1599187460
Status,1713027262000,66,11,3,6,1599750020
Status,1713027262000,66,12,3,5,1602562560
Status,1713027262000,66,13,3,20,1603124990
Status,1713027262000,66,14,3,19,1603687550
Status,1713027262000,66,15,3,21,1604249980
Status,1713027262000,66,16,3,4,1605374980
Status,1713027262000,66,17,5,60,1561097980
Status,1713027262000,66,18,5,44,1561097980
Status,1713027262000,66,19,5,43,1561097980
Status,1713027262000,66,20,5,42,1561097980
Status,1713027262000,66,21,5,34,1561097980
Status,1713027262000,66,22,5,33,1561097980
Status,1713027262000,66,23,5,21,1561097980
Status,1713027262000,66,24,5,16,1561097980
Status,1713027262000,66,25,5,14,1561097980
Status,1713027262000,66,26,5,13,1561097980
Status,1713027262000,66,27,5,12,1561097980
Status,1713027262000,66,28,5,11,1561097980
Status,1713027262000,66,29,5,9,1561097980
Status,1713027262000,66,30,5,6,1561097980
Status,1713027262000,66,31,5,5,1561097980
Status,1713027262000,66,32,5,2,1561097980
Status,1713027262000,66,33,6,4,1575420030
Status,1713027262000,66,34,6,10,1575420030
Status,1713027262000,66,35,6,11,1575420030
Status,1713027262000,66,36,6,12,1575420030
Status,1713027262000,66,37,6,19,1575420030
Status,1713027262000,66,38,6,24,1575420030
Status,1713027262000,66,39,6,26,1575420030
Status,1713027262000,66,40,6,33,1575420030
Status,1713027262000,66,41,1,3,1176450050
Status,1713027262000,66,42,1,8,1176450050
Status,1713027262000,66,43,1,10,1176450050
Status,1713027262000,66,44,1,27,1176450050
Status,1713027262000,66,45,1,28,1176450050
Status,1713027262000,66,46,1,32,1176450050
Status,1713027262000,66,47,6,4,1176450050
Status,1713027262000,66,48,6,10,1176450050
Status,1713027262000,66,49,6,12,1176450050
Status,1713027262000,66,50,6,19,1176450050
Status,1713027262000,66,51,6,24,1176450050
Status,1713027262000,66,52,6,33,1176450050
Status,1713027262000,66,53,5,21,1176450050
Status,1713027262000,66,54,5,33,1176450050
Status,1713027262000,66,55,5,34,1176450050
Status,1713027262000,66,56,5,39,1176450050
Status,1713027262000,66,57,5,42,1176450050
Status,1713027262000,66,58,5,43,1176450050
Status,1713027262000,66,59,5,21,1575420030
Status,1713027262000,66,60,5,33,1575420030
Status,1713027262000,66,61,5,34,1575420030
Status,1713027262000,66,62,5,39,1575420030
Status,1713027262000,66,63,5,42,1575420030
Status,1713027262000,66,64,5,43,1575420030
Status,1713027262000,66,65,5,44,1575420030
Raw,1713027262426,332480420000000,18,0.0,-1396730000006042994,-0.6333169937133789
Raw,1713027262426,332480420000000,18,0.0,-1396730000006042994,-0.6333169937133789
